"","interaction_name","pathway_name","ligand","receptor","agonist","antagonist","co_A_receptor","co_I_receptor","evidence","annotation","interaction_name_2"
"LAMA1_NT5E","LAMA1_NT5E","LAMA1","LAMA1","NT5E",NA,NA,NA,NA,"celltalkdb_10470109",NA,"LAMA1_NT5E"
"LAMA1_RPSA","LAMA1_RPSA","LAMA1","LAMA1","RPSA",NA,NA,NA,NA,"celltalkdb_2970671",NA,"LAMA1_RPSA"
"LAMA1_SDC2","LAMA1_SDC2","LAMA1","LAMA1","SDC2",NA,NA,NA,NA,"celltalkdb_32196115",NA,"LAMA1_SDC2"
"LAMA1_SDC4","LAMA1_SDC4","LAMA1","LAMA1","SDC4",NA,NA,NA,NA,"celltalkdb_32196115",NA,"LAMA1_SDC4"
"LAMA1_TMPRSS6","LAMA1_TMPRSS6","LAMA1","LAMA1","TMPRSS6",NA,NA,NA,NA,"celltalkdb_26198319,32196115",NA,"LAMA1_TMPRSS6"
"LAMA2_ADGRG6","LAMA2_ADGRG6","LAMA2","LAMA2","ADGRG6",NA,NA,NA,NA,"cellphonedb_uniprot;reactome;IUPHAR",NA,"LAMA2_AGRG6"
"LAMA2_ITGA1","LAMA2_ITGA1","LAMA2","LAMA2","ITGA1",NA,NA,NA,NA,"celltalkdb_32196115",NA,"LAMA2_ITGA1"
"LAMA2_ITGA2","LAMA2_ITGA2","LAMA2","LAMA2","ITGA2",NA,NA,NA,NA,"celltalkdb_32196115",NA,"LAMA2_ITGA2"
"LAMA2_ITGA3","LAMA2_ITGA3","LAMA2","LAMA2","ITGA3",NA,NA,NA,NA,"celltalkdb_32196115",NA,"LAMA2_ITGA3"
"LAMA2_ITGA6","LAMA2_ITGA6","LAMA2","LAMA2","ITGA6",NA,NA,NA,NA,"celltalkdb_32196115",NA,"LAMA2_ITGA6"
"LAMA2_ITGA7","LAMA2_ITGA7","LAMA2","LAMA2","ITGA7",NA,NA,NA,NA,"celltalkdb_11278916",NA,"LAMA2_ITGA7"
"LAMA2_ITGB1","LAMA2_ITGB1","LAMA2","LAMA2","ITGB1",NA,NA,NA,NA,"celltalkdb_11278916",NA,"LAMA2_ITGB1"
"LAMA2_ITGB4","LAMA2_ITGB4","LAMA2","LAMA2","ITGB4",NA,NA,NA,NA,"celltalkdb_32196115",NA,"LAMA2_ITGB4"
"LAMA2_RPSA","LAMA2_RPSA","LAMA2","LAMA2","RPSA",NA,NA,NA,NA,"celltalkdb_2970671",NA,"LAMA2_RPSA"
"LAMA3_ITGA3","LAMA3_ITGA3","LAMA3","LAMA3","ITGA3",NA,NA,NA,NA,"celltalkdb_32196115",NA,"LAMA3_ITGA3"
"LAMA3_ITGB1","LAMA3_ITGB1","LAMA3","LAMA3","ITGB1",NA,NA,NA,NA,"celltalkdb_32196115",NA,"LAMA3_ITGB1"
"LAMA3_ITGB4","LAMA3_ITGB4","LAMA3","LAMA3","ITGB4",NA,NA,NA,NA,"celltalkdb_32196115",NA,"LAMA3_ITGB4"
"LAMA3_SDC2","LAMA3_SDC2","LAMA3","LAMA3","SDC2",NA,NA,NA,NA,"celltalkdb_11373281",NA,"LAMA3_SDC2"
"LAMA4_ITGA3","LAMA4_ITGA3","LAMA4","LAMA4","ITGA3",NA,NA,NA,NA,"celltalkdb_32196115",NA,"LAMA4_ITGA3"
"LAMA4_ITGA6","LAMA4_ITGA6","LAMA4","LAMA4","ITGA6",NA,NA,NA,NA,"celltalkdb_32196115",NA,"LAMA4_ITGA6"
"LAMA4_ITGAV","LAMA4_ITGAV","LAMA4","LAMA4","ITGAV",NA,NA,NA,NA,"celltalkdb_32196115",NA,"LAMA4_ITGAV"
"LAMA4_ITGB1","LAMA4_ITGB1","LAMA4","LAMA4","ITGB1",NA,NA,NA,NA,"celltalkdb_32196115",NA,"LAMA4_ITGB1"
"LAMA5_BCAM","LAMA5_BCAM","LAMA5","LAMA5","BCAM",NA,NA,NA,NA,"celltalkdb_12244066",NA,"LAMA5_BCAM"
"LAMA5_ITGA2","LAMA5_ITGA2","LAMA5","LAMA5","ITGA2",NA,NA,NA,NA,"celltalkdb_32196115",NA,"LAMA5_ITGA2"
"LAMA5_ITGA3","LAMA5_ITGA3","LAMA5","LAMA5","ITGA3",NA,NA,NA,NA,"celltalkdb_32196115",NA,"LAMA5_ITGA3"
"LAMA5_ITGA6","LAMA5_ITGA6","LAMA5","LAMA5","ITGA6",NA,NA,NA,NA,"celltalkdb_32196115",NA,"LAMA5_ITGA6"
"LAMA5_ITGB1","LAMA5_ITGB1","LAMA5","LAMA5","ITGB1",NA,NA,NA,NA,"celltalkdb_32196115",NA,"LAMA5_ITGB1"
"LAMA5_ITGB4","LAMA5_ITGB4","LAMA5","LAMA5","ITGB4",NA,NA,NA,NA,"celltalkdb_32196115",NA,"LAMA5_ITGB4"
"LAMA5_SDC1","LAMA5_SDC1","LAMA5","LAMA5","SDC1",NA,NA,NA,NA,"celltalkdb_32196115",NA,"LAMA5_SDC1"
"LAMB1_ITGA1","LAMB1_ITGA1","LAMB1","LAMB1","ITGA1",NA,NA,NA,NA,"celltalkdb_32196115",NA,"LAMB1_ITGA1"
"LAMB1_ITGA2","LAMB1_ITGA2","LAMB1","LAMB1","ITGA2",NA,NA,NA,NA,"celltalkdb_32196115",NA,"LAMB1_ITGA2"
"LAMB1_ITGA3","LAMB1_ITGA3","LAMB1","LAMB1","ITGA3",NA,NA,NA,NA,"celltalkdb_32196115",NA,"LAMB1_ITGA3"
"LAMB1_ITGA6","LAMB1_ITGA6","LAMB1","LAMB1","ITGA6",NA,NA,NA,NA,"celltalkdb_10842354",NA,"LAMB1_ITGA6"
"LAMB1_ITGA7","LAMB1_ITGA7","LAMB1","LAMB1","ITGA7",NA,NA,NA,NA,"celltalkdb_32196115",NA,"LAMB1_ITGA7"
"LAMB1_ITGAV","LAMB1_ITGAV","LAMB1","LAMB1","ITGAV",NA,NA,NA,NA,"celltalkdb_32196115",NA,"LAMB1_ITGAV"
"LAMB1_ITGB1","LAMB1_ITGB1","LAMB1","LAMB1","ITGB1",NA,NA,NA,NA,"celltalkdb_10842354",NA,"LAMB1_ITGB1"
"LAMB1_ITGB4","LAMB1_ITGB4","LAMB1","LAMB1","ITGB4",NA,NA,NA,NA,"celltalkdb_32196115",NA,"LAMB1_ITGB4"
"LAMB2_ITGA3","LAMB2_ITGA3","LAMB2","LAMB2","ITGA3",NA,NA,NA,NA,"celltalkdb_32196115",NA,"LAMB2_ITGA3"
"LAMB2_ITGB1","LAMB2_ITGB1","LAMB2","LAMB2","ITGB1",NA,NA,NA,NA,"celltalkdb_32196115",NA,"LAMB2_ITGB1"
"LAMB2_ITGB4","LAMB2_ITGB4","LAMB2","LAMB2","ITGB4",NA,NA,NA,NA,"celltalkdb_32196115",NA,"LAMB2_ITGB4"
"LAMB2_RPSA","LAMB2_RPSA","LAMB2","LAMB2","RPSA",NA,NA,NA,NA,"celltalkdb_2970671",NA,"LAMB2_RPSA"
"LAMB3_CD151","LAMB3_CD151","LAMB3","LAMB3","CD151",NA,NA,NA,NA,"celltalkdb_32196115",NA,"LAMB3_CD151"
"LAMB3_COL17A1","LAMB3_COL17A1","LAMB3","LAMB3","COL17A1",NA,NA,NA,NA,"celltalkdb_32196115",NA,"LAMB3_COL17A1"
"LAMB3_ITGA2","LAMB3_ITGA2","LAMB3","LAMB3","ITGA2",NA,NA,NA,NA,"celltalkdb_32196115",NA,"LAMB3_ITGA2"
"LAMB3_ITGA3","LAMB3_ITGA3","LAMB3","LAMB3","ITGA3",NA,NA,NA,NA,"celltalkdb_32196115",NA,"LAMB3_ITGA3"
"LAMB3_ITGA6","LAMB3_ITGA6","LAMB3","LAMB3","ITGA6",NA,NA,NA,NA,"celltalkdb_32196115",NA,"LAMB3_ITGA6"
"LAMB3_ITGB1","LAMB3_ITGB1","LAMB3","LAMB3","ITGB1",NA,NA,NA,NA,"celltalkdb_32196115",NA,"LAMB3_ITGB1"
"LAMB3_ITGB4","LAMB3_ITGB4","LAMB3","LAMB3","ITGB4",NA,NA,NA,NA,"celltalkdb_32196115",NA,"LAMB3_ITGB4"
"LAMC1_ITGA1","LAMC1_ITGA1","LAMC1","LAMC1","ITGA1",NA,NA,NA,NA,"celltalkdb_32196115",NA,"LAMC1_ITGA1"
"LAMC1_ITGA2","LAMC1_ITGA2","LAMC1","LAMC1","ITGA2",NA,NA,NA,NA,"celltalkdb_32196115",NA,"LAMC1_ITGA2"
"LAMC1_ITGA3","LAMC1_ITGA3","LAMC1","LAMC1","ITGA3",NA,NA,NA,NA,"celltalkdb_32196115",NA,"LAMC1_ITGA3"
"LAMC1_ITGA6","LAMC1_ITGA6","LAMC1","LAMC1","ITGA6",NA,NA,NA,NA,"celltalkdb_32196115",NA,"LAMC1_ITGA6"
"LAMC1_ITGA7","LAMC1_ITGA7","LAMC1","LAMC1","ITGA7",NA,NA,NA,NA,"celltalkdb_32196115",NA,"LAMC1_ITGA7"
"LAMC1_ITGAV","LAMC1_ITGAV","LAMC1","LAMC1","ITGAV",NA,NA,NA,NA,"celltalkdb_32196115",NA,"LAMC1_ITGAV"
"LAMC1_ITGB1","LAMC1_ITGB1","LAMC1","LAMC1","ITGB1",NA,NA,NA,NA,"celltalkdb_32196115",NA,"LAMC1_ITGB1"
"LAMC1_ITGB4","LAMC1_ITGB4","LAMC1","LAMC1","ITGB4",NA,NA,NA,NA,"celltalkdb_32196115",NA,"LAMC1_ITGB4"
"LAMC2_CD151","LAMC2_CD151","LAMC2","LAMC2","CD151",NA,NA,NA,NA,"celltalkdb_32196115",NA,"LAMC2_CD151"
"LAMC2_COL17A1","LAMC2_COL17A1","LAMC2","LAMC2","COL17A1",NA,NA,NA,NA,"celltalkdb_32196115",NA,"LAMC2_COL17A1"
"LAMC2_ITGA2","LAMC2_ITGA2","LAMC2","LAMC2","ITGA2",NA,NA,NA,NA,"celltalkdb_32196115",NA,"LAMC2_ITGA2"
"LAMC2_ITGA3","LAMC2_ITGA3","LAMC2","LAMC2","ITGA3",NA,NA,NA,NA,"celltalkdb_10842354",NA,"LAMC2_ITGA3"
"LAMC2_ITGA6","LAMC2_ITGA6","LAMC2","LAMC2","ITGA6",NA,NA,NA,NA,"celltalkdb_10842354",NA,"LAMC2_ITGA6"
"LAMC2_ITGB1","LAMC2_ITGB1","LAMC2","LAMC2","ITGB1",NA,NA,NA,NA,"celltalkdb_10842354",NA,"LAMC2_ITGB1"
"LAMC2_ITGB4","LAMC2_ITGB4","LAMC2","LAMC2","ITGB4",NA,NA,NA,NA,"celltalkdb_10842354",NA,"LAMC2_ITGB4"
"LAMC3_ITGA2","LAMC3_ITGA2","LAMC3","LAMC3","ITGA2",NA,NA,NA,NA,"celltalkdb_32196115",NA,"LAMC3_ITGA2"
"LAMC3_ITGA3","LAMC3_ITGA3","LAMC3","LAMC3","ITGA3",NA,NA,NA,NA,"celltalkdb_32196115",NA,"LAMC3_ITGA3"
"LAMC3_ITGA6","LAMC3_ITGA6","LAMC3","LAMC3","ITGA6",NA,NA,NA,NA,"celltalkdb_32196115",NA,"LAMC3_ITGA6"
"LAMC3_ITGB1","LAMC3_ITGB1","LAMC3","LAMC3","ITGB1",NA,NA,NA,NA,"celltalkdb_32196115",NA,"LAMC3_ITGB1"
"LAMC3_ITGB4","LAMC3_ITGB4","LAMC3","LAMC3","ITGB4",NA,NA,NA,NA,"celltalkdb_32196115",NA,"LAMC3_ITGB4"
"LCN1_LMBR1L","LCN1_LMBR1L","LCN1","LCN1","LMBR1L",NA,NA,NA,NA,"celltalkdb_11287427",NA,"LCN1_LMBR1L"
"LCN2_LRP2","LCN2_LRP2","LCN2","LCN2","LRP2",NA,NA,NA,NA,"celltalkdb_15670845",NA,"LCN2_LRP2"
"LEFTY1_ACVR1B","LEFTY1_ACVR1B","LEFTY1","LEFTY1","ACVR1B",NA,NA,NA,NA,"celltalkdb_32196115",NA,"LEFTY1_ACVR1B"
"LEFTY1_ACVR2A","LEFTY1_ACVR2A","LEFTY1","LEFTY1","ACVR2A",NA,NA,NA,NA,"celltalkdb_32196115",NA,"LEFTY1_ACVR2A"
"LEFTY1_ACVR2B","LEFTY1_ACVR2B","LEFTY1","LEFTY1","ACVR2B",NA,NA,NA,NA,"celltalkdb_32196115",NA,"LEFTY1_ACVR2B"
"LEFTY2_ACVR1B","LEFTY2_ACVR1B","LEFTY2","LEFTY2","ACVR1B",NA,NA,NA,NA,"celltalkdb_32196115",NA,"LEFTY2_ACVR1B"
"LEFTY2_ACVR2A","LEFTY2_ACVR2A","LEFTY2","LEFTY2","ACVR2A",NA,NA,NA,NA,"celltalkdb_32196115",NA,"LEFTY2_ACVR2A"
"LEFTY2_ACVR2B","LEFTY2_ACVR2B","LEFTY2","LEFTY2","ACVR2B",NA,NA,NA,NA,"celltalkdb_11952836",NA,"LEFTY2_ACVR2B"
"LEG3_MERTK","LEG3_MERTK","LGALS3","LGALS3","MERTK",NA,NA,NA,NA,"cellphonedb_uniprot",NA,"LEG3_MERTK"
"LEG9_HAVR2","LGALS9_HAVCR2","LGALS9","LGALS9","HAVCR2",NA,NA,NA,NA,"cellphonedb_PMID:27192565;Uniprot",NA,"LEG9_HAVR2"
"LGALS9_P4HB","LGALS9_P4HB","LGALS9","LGALS9","P4HB",NA,NA,NA,NA,"cellphonedb_PMID:21670307;uniprot",NA,"LEG9_PDIA1"
"LEP_LEPR1","LEP_LEPR","LEP","LEP","LEPR",NA,NA,NA,NA,"celltalkdb_9463481, cellphonedb_uniprot",NA,"LEP_LEPR"
"LEP_LRP2","LEP_LRP2","LEP","LEP","LRP2",NA,NA,NA,NA,"celltalkdb_32196115",NA,"LEP_LRP2"
"SPN_SIGLEC1","SPN_SIGLEC1","SPN","SPN","SIGLEC1",NA,NA,NA,NA,"cellphonedb_PMID:11238599",NA,"LEUK_SN"
"LFA3_CD2","LFA3_CD2","CD58","CD58","CD2",NA,NA,NA,NA,"cellphonedb_Reviewed_in_PMID:23602662",NA,"LFA3_CD2"
"LFTY1_TDGF1","LFTY1_TDGF1","LEFTY1","LEFTY1","TDGF1",NA,NA,NA,NA,"cellphonedb_PMID:22710174",NA,"LFTY1_TDGF1"
"LFTY2_TDGF1","LFTY2_TDGF1","LEFTY2","LEFTY2","TDGF1",NA,NA,NA,NA,"cellphonedb_PMID:22710174",NA,"LFTY2_TDGF1"
"LGALS1_ITGB1","LGALS1_ITGB1","LGALS1","LGALS1","ITGB1",NA,NA,NA,NA,"celltalkdb_14550305",NA,"LGALS1_ITGB1"
"LGALS1_PTPRC","LGALS1_PTPRC","LGALS1","LGALS1","PTPRC",NA,NA,NA,NA,"celltalkdb_10369126",NA,"LGALS1_PTPRC"
"LGALS3BP_CD33","LGALS3BP_CD33","LGALS3BP","LGALS3BP","CD33",NA,NA,NA,NA,"celltalkdb_25320078",NA,"LGALS3BP_CD33"
"LGALS3BP_ITGB1","LGALS3BP_ITGB1","LGALS3BP","LGALS3BP","ITGB1",NA,NA,NA,NA,"celltalkdb_9501082",NA,"LGALS3BP_ITGB1"
"LGALS8_ITGA3","LGALS8_ITGA3","LGALS8","LGALS8","ITGA3",NA,NA,NA,NA,"celltalkdb_10852818",NA,"LGALS8_ITGA3"
"LGALS9_CD441","LGALS9_CD44","LGALS9","LGALS9","CD44",NA,NA,NA,NA,"celltalkdb_32103204",NA,"LGALS9_CD44"
"LGALS9_CD47","LGALS9_CD47","LGALS9","LGALS9","CD47",NA,NA,NA,NA,"celltalkdb_32103204",NA,"LGALS9_CD47"
"LGALS9_HAVCR21","LGALS9_HAVCR2","LGALS9","LGALS9","HAVCR2",NA,NA,NA,NA,"celltalkdb_27192565",NA,"LGALS9_HAVCR2"
"LGALS9_MRC2","LGALS9_MRC2","LGALS9","LGALS9","MRC2",NA,NA,NA,NA,"celltalkdb_32103204",NA,"LGALS9_MRC2"
"LGALS9_SLC1A5","LGALS9_SLC1A5","LGALS9","LGALS9","SLC1A5",NA,NA,NA,NA,"celltalkdb_32103204",NA,"LGALS9_SLC1A5"
"LHB_ADCYAP1R1","LHB_ADCYAP1R1","LHB","LHB","ADCYAP1R1",NA,NA,NA,NA,"celltalkdb_32196115",NA,"LHB_ADCYAP1R1"
"LHB_ADRB2","LHB_ADRB2","LHB","LHB","ADRB2",NA,NA,NA,NA,"celltalkdb_32196115",NA,"LHB_ADRB2"
"LHB_ADRB3","LHB_ADRB3","LHB","LHB","ADRB3",NA,NA,NA,NA,"celltalkdb_32196115",NA,"LHB_ADRB3"
"LHB_GPR20","LHB_GPR20","LHB","LHB","GPR20",NA,NA,NA,NA,"celltalkdb_32196115",NA,"LHB_GPR20"
"LHB_GPR84","LHB_GPR84","LHB","LHB","GPR84",NA,NA,NA,NA,"celltalkdb_32196115",NA,"LHB_GPR84"
"LHB_LHCGR1","LHB_LHCGR","LHB","LHB","LHCGR",NA,NA,NA,NA,"celltalkdb_1922095",NA,"LHB_LHCGR"
"LHB_PTH1R","LHB_PTH1R","LHB","LHB","PTH1R",NA,NA,NA,NA,"celltalkdb_32196115",NA,"LHB_PTH1R"
"LHB_RAMP2","LHB_RAMP2","LHB","LHB","RAMP2",NA,NA,NA,NA,"celltalkdb_32196115",NA,"LHB_RAMP2"
"LHB_RAMP3","LHB_RAMP3","LHB","LHB","RAMP3",NA,NA,NA,NA,"celltalkdb_32196115",NA,"LHB_RAMP3"
"LHB_TSHR","LHB_TSHR","LHB","LHB","TSHR",NA,NA,NA,NA,"celltalkdb_32196115",NA,"LHB_TSHR"
"LHB_VIPR1","LHB_VIPR1","LHB","LHB","VIPR1",NA,NA,NA,NA,"celltalkdb_32196115",NA,"LHB_VIPR1"
"LIF_IL6ST","LIF_IL6ST","LIF","LIF","IL6ST",NA,NA,NA,NA,"celltalkdb_9716487",NA,"LIF_IL6ST"
"LIF_LIFR","LIF_LIFR","LIF","LIF","LIFR",NA,NA,NA,NA,"celltalkdb_12601009",NA,"LIF_LIFR"
"LIN7C_ABCA1","LIN7C_ABCA1","LIN7C","LIN7C","ABCA1",NA,NA,NA,NA,"celltalkdb_16192275",NA,"LIN7C_ABCA1"
"LIN7C_HTR2C","LIN7C_HTR2C","LIN7C","LIN7C","HTR2C",NA,NA,NA,NA,"celltalkdb_26198319,32196115",NA,"LIN7C_HTR2C"
"LIN7C_KCNJ4","LIN7C_KCNJ4","LIN7C","LIN7C","KCNJ4",NA,NA,NA,NA,"celltalkdb_32196115",NA,"LIN7C_KCNJ4"
"LIPC_LRP1","LIPC_LRP1","LIPC","LIPC","LRP1",NA,NA,NA,NA,"celltalkdb_9716487",NA,"LIPC_LRP1"
"LIPH_LPAR1","LIPH_LPAR1","LIPH","LIPH","LPAR1",NA,NA,NA,NA,"celltalkdb_9716487",NA,"LIPH_LPAR1"
"LIPH_LPAR2","LIPH_LPAR2","LIPH","LIPH","LPAR2",NA,NA,NA,NA,"celltalkdb_16192275",NA,"LIPH_LPAR2"
"LIPH_LPAR4","LIPH_LPAR4","LIPH","LIPH","LPAR4",NA,NA,NA,NA,"celltalkdb_12006486",NA,"LIPH_LPAR4"
"LMAN1_MCFD2","LMAN1_MCFD2","LMAN1","LMAN1","MCFD2",NA,NA,NA,NA,"celltalkdb_20138881",NA,"LMAN1_MCFD2"
"LPAR1_ADGRE5","LPAR1_ADGRE5","LPAR1","LPAR1","ADGRE5",NA,NA,NA,NA,"cellphonedb_uniprot;reactome;IUPHAR",NA,"LPAR1_CD97"
"LPAR2_ADGRE5","LPAR2_ADGRE5","LPAR2","LPAR2","ADGRE5",NA,NA,NA,NA,"cellphonedb_uniprot;reactome;IUPHAR",NA,"LPAR2_CD97"
"LPAR3_ADGRE5","LPAR3_ADGRE5","LPAR3","LPAR3","ADGRE5",NA,NA,NA,NA,"cellphonedb_uniprot;reactome;IUPHAR",NA,"LPAR3_CD97"
"LPA_ITGAM","LPA_ITGAM","LPA","LPA","ITGAM",NA,NA,NA,NA,"celltalkdb_16403785",NA,"LPA_ITGAM"
"LPA_ITGB2","LPA_ITGB2","LPA","LPA","ITGB2",NA,NA,NA,NA,"celltalkdb_16403785",NA,"LPA_ITGB2"
"LPA_LPAR1","LPA_LPAR1","LPA","LPA","LPAR1",NA,NA,NA,NA,"celltalkdb_25849892",NA,"LPA_LPAR1"
"LPA_LPAR2","LPA_LPAR2","LPA","LPA","LPAR2",NA,NA,NA,NA,"celltalkdb_25849892",NA,"LPA_LPAR2"
"LPA_LPAR3","LPA_LPAR3","LPA","LPA","LPAR3",NA,NA,NA,NA,"celltalkdb_25849892",NA,"LPA_LPAR3"
"LPA_LPAR4","LPA_LPAR4","LPA","LPA","LPAR4",NA,NA,NA,NA,"celltalkdb_25849892",NA,"LPA_LPAR4"
"LPA_LRP2","LPA_LRP2","LPA","LPA","LRP2",NA,NA,NA,NA,"celltalkdb_32196115",NA,"LPA_LRP2"
"LPL_CD44","LPL_CD44","LPL","LPL","CD44",NA,NA,NA,NA,"celltalkdb_32196115",NA,"LPL_CD44"
"LPL_GPIHBP1","LPL_GPIHBP1","LPL","LPL","GPIHBP1",NA,NA,NA,NA,"celltalkdb_17403372",NA,"LPL_GPIHBP1"
"LPL_LRP1","LPL_LRP1","LPL","LPL","LRP1",NA,NA,NA,NA,"celltalkdb_7510694",NA,"LPL_LRP1"
"LPL_LRP2","LPL_LRP2","LPL","LPL","LRP2",NA,NA,NA,NA,"celltalkdb_7686151",NA,"LPL_LRP2"
"LPL_SDC1","LPL_SDC1","LPL","LPL","SDC1",NA,NA,NA,NA,"celltalkdb_9294130",NA,"LPL_SDC1"
"LPL_VLDLR","LPL_VLDLR","LPL","LPL","VLDLR",NA,NA,NA,NA,"celltalkdb_7592875",NA,"LPL_VLDLR"
"LRIG1_EGFR","LRIG1_EGFR","LRIG1","LRIG1","EGFR",NA,NA,NA,NA,"celltalkdb_16847455,16978290",NA,"LRIG1_EGFR"
"LRIG1_MET","LRIG1_MET","LRIG1","LRIG1","MET",NA,NA,NA,NA,"celltalkdb_17178829",NA,"LRIG1_MET"
"LRIG2_EGFR","LRIG2_EGFR","LRIG2","LRIG2","EGFR",NA,NA,NA,NA,"celltalkdb_25353163",NA,"LRIG2_EGFR"
"LRPAP1_LDLR","LRPAP1_LDLR","LRPAP1","LRPAP1","LDLR",NA,NA,NA,NA,"celltalkdb_7822276",NA,"LRPAP1_LDLR"
"LRPAP1_LRP1","LRPAP1_LRP1","LRPAP1","LRPAP1","LRP1",NA,NA,NA,NA,"celltalkdb_14596620",NA,"LRPAP1_LRP1"
"LRPAP1_LRP2","LRPAP1_LRP2","LRPAP1","LRPAP1","LRP2",NA,NA,NA,NA,"celltalkdb_7512726",NA,"LRPAP1_LRP2"
"LRPAP1_LRP8","LRPAP1_LRP8","LRPAP1","LRPAP1","LRP8",NA,NA,NA,NA,"celltalkdb_12899622",NA,"LRPAP1_LRP8"
"LRPAP1_SORL1","LRPAP1_SORL1","LRPAP1","LRPAP1","SORL1",NA,NA,NA,NA,"celltalkdb_11557679",NA,"LRPAP1_SORL1"
"LRPAP1_SORT1","LRPAP1_SORT1","LRPAP1","LRPAP1","SORT1",NA,NA,NA,NA,"celltalkdb_9013611",NA,"LRPAP1_SORT1"
"LRPAP1_VLDLR","LRPAP1_VLDLR","LRPAP1","LRPAP1","VLDLR",NA,NA,NA,NA,"celltalkdb_7592875",NA,"LRPAP1_VLDLR"
"LSHB_LSHR","LHB_LHCGR","LHB","LHB","LHCGR",NA,NA,NA,NA,"cellphonedb_uniprot;reactome;IUPHAR",NA,"LSHB_LSHR"
"LTA_LTBR","LTA_LTBR","LTA","LTA","LTBR",NA,NA,NA,NA,"celltalkdb_8171323",NA,"LTA_LTBR"
"LTA_RIPK1","LTA_RIPK1","LTA","LTA","RIPK1",NA,NA,NA,NA,"celltalkdb_32103204",NA,"LTA_RIPK1"
"LTA_TNFRSF141","LTA_TNFRSF14","LTA","LTA","TNFRSF14",NA,NA,NA,NA,"celltalkdb_9153189",NA,"LTA_TNFRSF14"
"LTA_TNFRSF1A1","LTA_TNFRSF1A","LTA","LTA","TNFRSF1A",NA,NA,NA,NA,"celltalkdb_8387891",NA,"LTA_TNFRSF1A"
"LTA_TNFRSF1B1","LTA_TNFRSF1B","LTA","LTA","TNFRSF1B",NA,NA,NA,NA,"celltalkdb_9552007",NA,"LTA_TNFRSF1B"
"LTBP1_ITGB5","LTBP1_ITGB5","LTBP1","LTBP1","ITGB5",NA,NA,NA,NA,"celltalkdb_12358597",NA,"LTBP1_ITGB5"
"LTBP3_ITGB5","LTBP3_ITGB5","LTBP3","LTBP3","ITGB5",NA,NA,NA,NA,"celltalkdb_12358597",NA,"LTBP3_ITGB5"
"LTB_CD40","LTB_CD40","LTB","LTB","CD40",NA,NA,NA,NA,"celltalkdb_7916655",NA,"LTB_CD40"
"LTB_LTBR","LTB_LTBR","LTB","LTB","LTBR",NA,NA,NA,NA,"celltalkdb_7995952",NA,"LTB_LTBR"
"LTB_TNFRSF1A","LTB_TNFRSF1A","LTB","LTB","TNFRSF1A",NA,NA,NA,NA,"celltalkdb_7995952",NA,"LTB_TNFRSF1A"
"LTF_LRP1","LTF_LRP1","LTF","LTF","LRP1",NA,NA,NA,NA,"celltalkdb_15178744",NA,"LTF_LRP1"
"LTF_TFRC","LTF_TFRC","LTF","LTF","TFRC",NA,NA,NA,NA,"celltalkdb_32196115",NA,"LTF_TFRC"
"LUM_ITGB1","LUM_ITGB1","LUM","LUM","ITGB1",NA,NA,NA,NA,"celltalkdb_32196115",NA,"LUM_ITGB1"
"SELE_GLG11","SELE_GLG1","SELE","SELE","GLG1",NA,NA,NA,NA,"cellphonedb_PMID:11404363",NA,"LYAM2_GSLG1"
"LYPD3_AGR2","LYPD3_AGR2","LYPD3","LYPD3","AGR2",NA,NA,NA,NA,"celltalkdb_32140067",NA,"LYPD3_AGR2"
"LYZ_ITGAL","LYZ_ITGAL","LYZ","LYZ","ITGAL",NA,NA,NA,NA,"celltalkdb_32196115",NA,"LYZ_ITGAL"
"MADCAM1_CD44","MADCAM1_CD44","MADCAM1","MADCAM1","CD44",NA,NA,NA,NA,"celltalkdb_2474557",NA,"MADCAM1_CD44"
"MADCAM1_ITGA4","MADCAM1_ITGA4","MADCAM1","MADCAM1","ITGA4",NA,NA,NA,NA,"celltalkdb_10702270",NA,"MADCAM1_ITGA4"
"MADCAM1_ITGB7","MADCAM1_ITGB7","MADCAM1","MADCAM1","ITGB7",NA,NA,NA,NA,"celltalkdb_8600538",NA,"MADCAM1_ITGB7"
"MATN1_ITGA1","MATN1_ITGA1","MATN1","MATN1","ITGA1",NA,NA,NA,NA,"celltalkdb_10196235",NA,"MATN1_ITGA1"
"MBL2_CALCR","MBL2_CALCR","MBL2","MBL2","CALCR",NA,NA,NA,NA,"celltalkdb_11560994",NA,"MBL2_CALCR"
"MBL2_CD93","MBL2_CD93","MBL2","MBL2","CD93",NA,NA,NA,NA,"celltalkdb_9476117",NA,"MBL2_CD93"
"MCH_MCHR1","MCH_MCHR1","PMCH","PMCH","MCHR1",NA,NA,NA,NA,"cellphonedb_reactome",NA,"MCH_MCHR1"
"MCH_MCHR2","MCH_MCHR2","PMCH","PMCH","MCHR2",NA,NA,NA,NA,"cellphonedb_reactome",NA,"MCH_MCHR2"
"MDK_ALK1","MDK_ALK","MDK","MDK","ALK",NA,NA,NA,NA,"celltalkdb_12122009",NA,"MDK_ALK"
"MDK_GPC2","MDK_GPC2","MDK","MDK","GPC2",NA,NA,NA,NA,"celltalkdb_32196115",NA,"MDK_GPC2"
"MDK_ITGA4","MDK_ITGA4","MDK","MDK","ITGA4",NA,NA,NA,NA,"celltalkdb_32196115",NA,"MDK_ITGA4"
